"model_rep","n_links","mean_interacting_sites","median_interacting_sites","q95_interacting_sites","max_interacting_sites","proportion_single_site_links","mean_repeatability","median_repeatability"
749,866,1.40415704387991,1,3,6,0.741339491916859,0.418697670845749,0.297058823529412
750,896,1.36495535714286,1,3,6,0.739955357142857,0.434904991824061,0.333333333333333
751,872,1.4105504587156,1,3,7,0.730504587155963,0.414966926408849,0.333333333333333
752,913,1.40416210295728,1,3,6,0.731653888280394,0.435842209861217,0.333333333333333
753,909,1.37843784378438,1,3,9,0.748074807480748,0.428396135021102,0.333333333333333
754,922,1.36984815618221,1,3,8,0.749457700650759,0.432315955706674,0.333333333333333
755,875,1.38057142857143,1,3,7,0.746285714285714,0.437904960277694,0.333333333333333
756,907,1.34288864388093,1,3,9,0.762954796030871,0.416608718703617,0.333333333333333
757,888,1.44594594594595,1,3,8,0.720720720720721,0.443309100230585,0.333333333333333
758,926,1.39848812095032,1,3,7,0.739740820734341,0.438153478240561,0.333333333333333
759,881,1.40976163450624,1,3,7,0.715096481271283,0.424827751219808,0.333333333333333
760,910,1.41208791208791,1,3,11,0.72967032967033,0.436590288361901,0.333333333333333
761,899,1.42046718576196,1,3,7,0.71523915461624,0.432321860206156,0.333333333333333
762,899,1.39488320355951,1,3,7,0.753058954393771,0.422867927551703,0.333333333333333
763,883,1.38052095130238,1,3,10,0.754246885617214,0.441307405565353,0.3
764,935,1.38609625668449,1,3,7,0.736898395721925,0.428570611747862,0.333333333333333
765,907,1.37265711135612,1,3,7,0.751929437706725,0.439285665788199,0.333333333333333
766,898,1.4086859688196,1,3,6,0.736080178173719,0.435047907126092,0.333333333333333
767,884,1.40723981900452,1,3,8,0.760180995475113,0.421055780426625,0.333333333333333
768,918,1.38344226579521,1,3,7,0.753812636165577,0.43062087721497,0.333333333333333
769,910,1.37802197802198,1,3,7,0.747252747252747,0.439536050688777,0.333333333333333
770,907,1.39250275633958,1,3,10,0.743109151047409,0.436071806443018,0.333333333333333
771,895,1.35977653631285,1,3,6,0.740782122905028,0.427175449056102,0.333333333333333
772,892,1.37556053811659,1,3,8,0.751121076233184,0.420183499106366,0.333333333333333
773,921,1.39847991313789,1,3,8,0.727470141150923,0.424247864826776,0.333333333333333
774,958,1.3705636743215,1,3,8,0.746346555323591,0.420253127523027,0.333333333333333
775,893,1.36506159014558,1,3,7,0.762597984322508,0.417925346898711,0.333333333333333
776,933,1.38049303322615,1,3,6,0.7491961414791,0.437904933950467,0.333333333333333
777,870,1.42298850574713,1,3,6,0.709195402298851,0.416467632749832,0.333333333333333
778,897,1.37458193979933,1,3,8,0.763656633221851,0.419374846129098,0.333333333333333
779,881,1.38819523269012,1,3,8,0.738933030646992,0.430426129211969,0.333333333333333
780,895,1.33854748603352,1,3,6,0.756424581005587,0.429010425192478,0.333333333333333
781,877,1.37970353477765,1,3,7,0.741163055872292,0.422311279356965,0.333333333333333
782,893,1.39305711086226,1,3,8,0.74468085106383,0.424465818643266,0.333333333333333
783,898,1.35968819599109,1,3,6,0.758351893095768,0.424824235388616,0.333333333333333
784,885,1.3864406779661,1,3,10,0.749152542372881,0.426294173856239,0.307692307692308
785,931,1.36949516648765,1,3,5,0.742212674543502,0.452048788099751,0.333333333333333
786,936,1.41239316239316,1,3,6,0.723290598290598,0.439220244401301,0.333333333333333
787,897,1.41694537346711,1,3,11,0.73355629877369,0.432258116546778,0.333333333333333
788,865,1.40115606936416,1,3,7,0.732947976878613,0.419748809437132,0.3
789,926,1.40928725701944,1,3,7,0.73866090712743,0.420130155616932,0.333333333333333
790,940,1.38510638297872,1,3,6,0.756382978723404,0.422785079749413,0.297058823529412
791,911,1.38638858397366,1,3,7,0.737650933040615,0.423308163123308,0.333333333333333
792,890,1.41910112359551,1,3,6,0.726966292134831,0.437656888845798,0.333333333333333
793,864,1.38425925925926,1,3,8,0.744212962962963,0.431485959548795,0.333333333333333
794,871,1.36739380022962,1,3,6,0.746268656716418,0.414860125037109,0.333333333333333
795,914,1.39277899343545,1,3,6,0.74398249452954,0.421057258515267,0.3
796,922,1.38611713665944,1,3,8,0.745119305856833,0.435248050006973,0.333333333333333
797,868,1.40322580645161,1,3,7,0.731566820276498,0.415032388215575,0.3
798,886,1.4176072234763,1,3,9,0.72234762979684,0.419067526709244,0.333333333333333
799,864,1.40046296296296,1,3,9,0.737268518518518,0.424502744631516,0.333333333333333
800,895,1.3731843575419,1,3,7,0.753072625698324,0.437001003603883,0.333333333333333
801,913,1.38444687842278,1,3,7,0.75684556407448,0.414912974242527,0.333333333333333
802,870,1.38045977011494,1,3,6,0.741379310344828,0.419483475683536,0.3
803,885,1.3909604519774,1,3,7,0.727683615819209,0.424026958642232,0.333333333333333
804,907,1.4090407938258,1,3,6,0.732083792723264,0.429518334305151,0.333333333333333
805,896,1.4375,1,3,8,0.736607142857143,0.411417821325723,0.3
806,877,1.34093500570125,1,3,6,0.775370581527936,0.423503150985513,0.285714285714286
807,878,1.35649202733485,1,3,7,0.759681093394077,0.424712951576216,0.333333333333333
808,870,1.39195402298851,1,3,8,0.750574712643678,0.417729412084258,0.306020066889632
809,897,1.40914158305463,1,3,11,0.740245261984392,0.43991849080037,0.333333333333333
810,882,1.42063492063492,1,3,10,0.740362811791383,0.424995989673321,0.333333333333333
811,870,1.39080459770115,1,3,10,0.732183908045977,0.414107667930445,0.297058823529412
812,921,1.39956568946797,1,3,8,0.745928338762215,0.435313968076585,0.333333333333333
813,913,1.40087623220153,1,3,6,0.721796276013143,0.429287687994174,0.333333333333333
814,932,1.36158798283262,1,3,6,0.761802575107296,0.446354280711097,0.333333333333333
815,890,1.41910112359551,1,3,7,0.721348314606742,0.438268701920861,0.333333333333333
816,870,1.42068965517241,1,3,6,0.729885057471264,0.418476121852278,0.333333333333333
817,885,1.4045197740113,1,3,7,0.741242937853107,0.440302307589696,0.333333333333333
818,936,1.37713675213675,1,3,6,0.754273504273504,0.426589056414862,0.333333333333333
819,932,1.37017167381974,1,3,7,0.734978540772532,0.42396487605684,0.333333333333333
820,882,1.37301587301587,1,3,8,0.749433106575964,0.430861288888811,0.333333333333333
821,889,1.42857142857143,1,3,11,0.726659167604049,0.429718046833804,0.333333333333333
822,905,1.36685082872928,1,3,7,0.74475138121547,0.421089542373351,0.333333333333333
823,931,1.35875402792696,1,3,8,0.750805585392052,0.423005506907603,0.333333333333333
824,885,1.40225988700565,1,3,9,0.742372881355932,0.425113940569479,0.3
825,907,1.41014332965821,1,3,9,0.725468577728776,0.414726808364096,0.333333333333333
826,851,1.44418331374853,1,3,8,0.717978848413631,0.399512800869776,0.285714285714286
827,886,1.3510158013544,1,3,7,0.774266365688488,0.425836420944128,0.333333333333333
828,922,1.34490238611714,1,3,6,0.749457700650759,0.428363188718279,0.333333333333333
829,917,1.37186477644493,1,3,7,0.747001090512541,0.428378064660679,0.333333333333333
830,920,1.35,1,3,8,0.765217391304348,0.418174774792215,0.285714285714286
831,892,1.36547085201794,1,3,7,0.753363228699552,0.420917138687417,0.333333333333333
832,917,1.44929116684842,1,3,7,0.725190839694656,0.430561673808815,0.333333333333333
833,856,1.39252336448598,1,3,7,0.728971962616822,0.414063839639935,0.333333333333333
834,898,1.39866369710468,1,3,10,0.748329621380846,0.435703955568561,0.333333333333333
835,933,1.33333333333333,1,3,8,0.769560557341908,0.440681642557699,0.333333333333333
836,933,1.40836012861736,1,3,7,0.728831725616292,0.434956132356951,0.333333333333333
837,903,1.38427464008859,1,3,8,0.736434108527132,0.415737510478265,0.333333333333333
838,890,1.41011235955056,1,3,7,0.732584269662921,0.438062248336029,0.333333333333333
839,881,1.37343927355278,1,3,7,0.745743473325766,0.420134464881835,0.333333333333333
840,897,1.38238573021182,1,3,7,0.749163879598662,0.424638633373135,0.333333333333333
841,915,1.40327868852459,1,3,7,0.73879781420765,0.452062650281817,0.333333333333333
842,908,1.36563876651982,1,3,9,0.776431718061674,0.415517207984604,0.285714285714286
843,897,1.37346711259755,1,3,6,0.74247491638796,0.431539539392853,0.285714285714286
844,875,1.38514285714286,1,3,6,0.744,0.42814508929356,0.333333333333333
845,884,1.36538461538462,1,3,7,0.755656108597285,0.433717316499397,0.333333333333333
846,878,1.40660592255125,1,3,6,0.742596810933941,0.416574283515115,0.285714285714286
847,903,1.38981173864895,1,3,8,0.74640088593577,0.414999488875427,0.333333333333333
848,926,1.38876889848812,1,3,5,0.747300215982721,0.422255539943716,0.333333333333333
849,895,1.36983240223464,1,3,8,0.753072625698324,0.418999206511697,0.307692307692308
850,894,1.3668903803132,1,3,7,0.74496644295302,0.403438424506116,0.285714285714286
851,940,1.40851063829787,1,3,9,0.728723404255319,0.423909030292177,0.333333333333333
852,889,1.39932508436445,1,3,6,0.724409448818898,0.428524146241172,0.333333333333333
853,969,1.3859649122807,1,3,7,0.751289989680083,0.449213887986163,0.333333333333333
854,896,1.38950892857143,1,3,6,0.735491071428571,0.429594116567416,0.333333333333333
855,940,1.42021276595745,1,3,7,0.729787234042553,0.434445680519715,0.333333333333333
856,896,1.38950892857143,1,3,7,0.756696428571429,0.43659442663915,0.333333333333333
857,951,1.36277602523659,1,3,7,0.753943217665615,0.440654123127831,0.333333333333333
858,901,1.4284128745838,1,3,7,0.725860155382908,0.42497891371046,0.333333333333333
859,882,1.39569160997732,1,3,7,0.757369614512472,0.433884108163868,0.333333333333333
860,888,1.38626126126126,1,3,6,0.734234234234234,0.423763921784916,0.333333333333333
861,898,1.39198218262806,1,3,7,0.748329621380846,0.416301573319374,0.333333333333333
862,884,1.40384615384615,1,3,6,0.742081447963801,0.438217754437866,0.333333333333333
863,906,1.3598233995585,1,3,6,0.758278145695364,0.426965153525685,0.333333333333333
864,868,1.38133640552995,1,3,7,0.723502304147465,0.429138168229959,0.333333333333333
865,926,1.35529157667387,1,3,9,0.757019438444924,0.43643928785601,0.333333333333333
866,896,1.38616071428571,1,3,10,0.732142857142857,0.421027073103178,0.333333333333333
867,897,1.3701226309922,1,3,6,0.74247491638796,0.424603394520511,0.333333333333333
868,905,1.38453038674033,1,3,7,0.758011049723757,0.440218709640546,0.307692307692308
869,925,1.3772972972973,1,3,6,0.75027027027027,0.426936959768116,0.333333333333333
870,865,1.39884393063584,1,3,7,0.735260115606936,0.425877929333561,0.333333333333333
871,877,1.34321550741163,1,3,7,0.765108323831243,0.433195588373037,0.333333333333333
872,889,1.392575928009,1,3,7,0.735658042744657,0.439906823236035,0.333333333333333
873,879,1.40159271899886,1,3,7,0.736063708759955,0.412641584169525,0.333333333333333
874,880,1.36704545454545,1,3,6,0.753409090909091,0.429657794929014,0.333333333333333
875,882,1.36054421768707,1,3,8,0.746031746031746,0.440922815397521,0.333333333333333
876,903,1.38648947951274,1,3,9,0.747508305647841,0.418308305040785,0.333333333333333
877,921,1.39196525515744,1,3,7,0.730727470141151,0.43720552644773,0.333333333333333
878,909,1.3993399339934,1,3,8,0.738173817381738,0.416461124525113,0.333333333333333
879,905,1.41546961325967,1,3,6,0.733701657458564,0.435125315720405,0.333333333333333
880,913,1.40087623220153,1,3,10,0.752464403066813,0.439176765556478,0.333333333333333
881,910,1.38241758241758,1,3,6,0.730769230769231,0.435267876997409,0.333333333333333
882,896,1.40848214285714,1,3,9,0.744419642857143,0.413746031259521,0.333333333333333
883,869,1.44533947065593,1,3,6,0.727272727272727,0.415329031176982,0.3
884,939,1.38764643237487,1,3,7,0.752928647497338,0.426071391401312,0.333333333333333
885,903,1.41306755260244,1,3,10,0.727574750830565,0.423058859119575,0.333333333333333
886,883,1.39524348810872,1,3,8,0.733861834654587,0.434016213861567,0.333333333333333
887,892,1.39686098654709,1,3,7,0.736547085201794,0.425155795367666,0.333333333333333
888,924,1.41341991341991,1,3,7,0.733766233766234,0.437995643638772,0.333333333333333
889,887,1.37993235625705,1,3,8,0.749718151071026,0.407940068753392,0.285714285714286
890,891,1.41414141414141,1,3,8,0.723905723905724,0.414198436760585,0.333333333333333
891,879,1.34926052332196,1,3,8,0.763367463026166,0.410716877871103,0.333333333333333
892,880,1.40568181818182,1,3,7,0.720454545454545,0.420452079470905,0.333333333333333
893,876,1.36986301369863,1,3,8,0.756849315068493,0.418543005759025,0.333333333333333
894,874,1.37757437070938,1,3,6,0.74370709382151,0.427701953238483,0.333333333333333
895,898,1.39309576837416,1,3,8,0.743875278396437,0.42645575608071,0.333333333333333
896,918,1.41938997821351,1,3,9,0.722222222222222,0.429078186412328,0.333333333333333
897,894,1.40939597315436,1,3,6,0.731543624161074,0.427852452104937,0.333333333333333
898,895,1.37765363128492,1,3,8,0.748603351955307,0.426243399017976,0.333333333333333
899,901,1.42952275249723,1,3,7,0.726970033296337,0.421440737198711,0.333333333333333
900,947,1.38014783526927,1,3,8,0.746568109820486,0.435895488694735,0.333333333333333
901,896,1.38616071428571,1,3,8,0.736607142857143,0.43096135960835,0.333333333333333
902,884,1.38235294117647,1,3,7,0.747737556561086,0.41995550332139,0.333333333333333
903,946,1.38266384778013,1,3,7,0.747357293868922,0.431341206697263,0.333333333333333
904,911,1.41053787047201,1,3,9,0.729967069154775,0.429302438492611,0.333333333333333
905,894,1.37248322147651,1,3,7,0.733780760626398,0.422601003438401,0.333333333333333
906,889,1.38920134983127,1,3,7,0.733408323959505,0.417642819674211,0.3
907,895,1.44581005586592,1,3,10,0.725139664804469,0.432472301170837,0.333333333333333
908,908,1.34471365638767,1,3,6,0.752202643171806,0.420820760883212,0.333333333333333
909,858,1.38578088578089,1,3,8,0.744755244755245,0.413948638220359,0.285714285714286
910,851,1.42303172737955,1,3,10,0.732079905992949,0.441404354583216,0.333333333333333
911,916,1.33624454148472,1,3,6,0.766375545851528,0.439098354389334,0.333333333333333
912,924,1.38528138528139,1,3,7,0.755411255411255,0.440577287908311,0.333333333333333
913,852,1.4037558685446,1,3,7,0.737089201877934,0.400886756550241,0.272727272727273
914,904,1.39933628318584,1,3,6,0.736725663716814,0.421285954154727,0.333333333333333
915,907,1.40573318632856,1,3,7,0.750826901874311,0.418715598148547,0.333333333333333
916,890,1.3685393258427,1,3,6,0.751685393258427,0.428310704192225,0.333333333333333
917,896,1.40848214285714,1,3,6,0.734375,0.435252837814217,0.333333333333333
918,835,1.39640718562874,1,3,7,0.738922155688623,0.417514918743671,0.285714285714286
919,881,1.39841089670829,1,3,6,0.732122587968218,0.433275389610896,0.333333333333333
920,910,1.41318681318681,1,3,9,0.735164835164835,0.417090574340763,0.307692307692308
921,893,1.41881298992161,1,3,7,0.727883538633819,0.421616878622106,0.333333333333333
922,914,1.39496717724289,1,3,7,0.730853391684901,0.429418450256001,0.333333333333333
923,897,1.37904124860647,1,3,10,0.739130434782609,0.426710458406509,0.333333333333333
924,879,1.39704209328783,1,3,8,0.739476678043231,0.412561648918545,0.333333333333333
925,901,1.38401775804661,1,3,7,0.738068812430633,0.418024312390621,0.333333333333333
926,879,1.37542662116041,1,3,6,0.753128555176337,0.408282845604056,0.3
927,912,1.37719298245614,1,3,8,0.746710526315789,0.434257687794367,0.333333333333333
928,875,1.39085714285714,1,3,8,0.753142857142857,0.414839009015544,0.285714285714286
929,896,1.39397321428571,1,3,6,0.736607142857143,0.406957829658,0.285714285714286
930,907,1.37045203969129,1,3,8,0.761852260198456,0.423034431483563,0.333333333333333
931,875,1.38857142857143,1,3,9,0.752,0.423240679572979,0.333333333333333
932,888,1.41328828828829,1,3,9,0.726351351351351,0.432994988195464,0.333333333333333
933,886,1.38713318284424,1,3,7,0.756207674943567,0.433887675870002,0.333333333333333
934,896,1.36830357142857,1,3,7,0.75,0.439595237581942,0.333333333333333
935,885,1.42937853107345,1,3,9,0.731073446327684,0.415976267141817,0.333333333333333
936,909,1.39053905390539,1,3,9,0.743674367436744,0.437897755688479,0.333333333333333
937,901,1.36071032186459,1,3,5,0.760266370699223,0.414930524738457,0.333333333333333
938,916,1.39410480349345,1,3,7,0.735807860262009,0.408289997566308,0.285714285714286
939,928,1.43534482758621,1,3,9,0.714439655172414,0.423323917966934,0.333333333333333
940,914,1.34245076586433,1,3,6,0.765864332603939,0.42397227176851,0.333333333333333
941,893,1.4053751399776,1,3,8,0.745800671892497,0.428610866502708,0.333333333333333
942,906,1.41059602649007,1,3,7,0.72075055187638,0.415694678943499,0.333333333333333
943,935,1.35401069518717,1,3,10,0.766844919786096,0.417107333669853,0.3
944,950,1.39473684210526,1,3,6,0.735789473684211,0.430693435234477,0.333333333333333
945,948,1.40295358649789,1,3,10,0.746835443037975,0.43477805576272,0.333333333333333
946,874,1.42906178489703,1,3,6,0.731121281464531,0.405616093764498,0.3
947,907,1.37486218302095,1,3,6,0.742006615214994,0.433150796517315,0.3
948,906,1.37748344370861,1,3,9,0.762693156732892,0.43921908128153,0.333333333333333
949,868,1.3778801843318,1,3,5,0.743087557603687,0.409322707036986,0.3
950,885,1.4316384180791,1,3,9,0.734463276836158,0.402404221401871,0.307692307692308
951,898,1.36748329621381,1,3,7,0.744988864142539,0.419354824972284,0.333333333333333
952,961,1.36524453694069,1,3,6,0.744016649323621,0.422410513617521,0.333333333333333
953,912,1.40679824561404,1,3,7,0.728070175438597,0.422945193467023,0.333333333333333
954,912,1.4155701754386,1,3,6,0.730263157894737,0.431123696075308,0.333333333333333
955,906,1.45805739514349,1,3,9,0.708609271523179,0.432766471347129,0.333333333333333
956,890,1.35280898876404,1,3,6,0.764044943820225,0.41446502207102,0.3
957,923,1.35752979414951,1,3,5,0.763813651137595,0.43908559564167,0.333333333333333
958,881,1.37797956867196,1,3,7,0.740068104426788,0.415964424593311,0.333333333333333
959,869,1.38665132336018,1,3,7,0.738780207134638,0.410756215925814,0.285714285714286
960,863,1.36964078794902,1,3,6,0.748551564310545,0.426358120338839,0.333333333333333
961,923,1.36619718309859,1,3,7,0.757313109425785,0.438266120229594,0.333333333333333
962,927,1.38942826321467,1,3,6,0.745415318230852,0.425318053089447,0.333333333333333
963,860,1.42906976744186,1,3,7,0.732558139534884,0.421261897219764,0.324561403508772
964,915,1.33989071038251,1,3,5,0.778142076502732,0.430113765939093,0.333333333333333
965,868,1.37672811059908,1,3,8,0.752304147465438,0.4100792758001,0.25
966,905,1.37790055248619,1,3,6,0.748066298342541,0.427617606382802,0.333333333333333
967,933,1.40621650589496,1,3,9,0.737406216505895,0.426495379176786,0.333333333333333
968,911,1.40175631174533,1,3,7,0.747530186608123,0.435296845447354,0.333333333333333
969,894,1.40044742729306,1,3,7,0.748322147651007,0.42067740045376,0.333333333333333
970,889,1.41394825646794,1,3,7,0.735658042744657,0.415681719570958,0.285714285714286
971,928,1.36745689655172,1,3,6,0.757543103448276,0.4259928582162,0.333333333333333
972,913,1.39320920043812,1,3,8,0.738225629791895,0.435277677932184,0.333333333333333
973,900,1.38666666666667,1,3,9,0.751111111111111,0.421935778760955,0.333333333333333
974,883,1.38391845979615,1,3,6,0.741789354473386,0.429173636120626,0.333333333333333
975,848,1.40919811320755,1,3,7,0.742924528301887,0.407555109341959,0.292857142857143
976,901,1.3984461709212,1,3,8,0.736958934517203,0.430787641796588,0.333333333333333
977,884,1.3552036199095,1,3,8,0.757918552036199,0.41102128016822,0.285714285714286
978,924,1.3982683982684,1,3,8,0.734848484848485,0.431216092979486,0.333333333333333
979,921,1.39630836047774,1,3,10,0.760043431053203,0.433744299444215,0.333333333333333
980,897,1.37904124860647,1,3,7,0.749163879598662,0.415547389437933,0.333333333333333
981,890,1.41685393258427,1,3,8,0.717977528089888,0.413532963562527,0.333333333333333
982,903,1.38981173864895,1,3,6,0.740863787375415,0.422773311555454,0.3
983,891,1.39955106621773,1,3,8,0.74635241301908,0.416991646413726,0.333333333333333
984,929,1.35844994617869,1,3,8,0.764262648008611,0.426052664497124,0.333333333333333
985,928,1.35883620689655,1,3,6,0.74676724137931,0.433420756739416,0.333333333333333
986,916,1.37554585152838,1,3,8,0.743449781659389,0.434201821840037,0.333333333333333
987,917,1.36750272628135,1,3,7,0.748091603053435,0.419055422259389,0.333333333333333
988,890,1.39775280898876,1,3,8,0.744943820224719,0.42809136477409,0.333333333333333
989,921,1.36590662323561,1,3,6,0.742671009771987,0.434130502788247,0.333333333333333
990,913,1.37787513691128,1,3,11,0.75684556407448,0.42362060919263,0.3
991,915,1.36502732240437,1,3,7,0.753005464480874,0.424904682290643,0.318181818181818
992,928,1.40193965517241,1,3,10,0.74676724137931,0.412059222321157,0.333333333333333
993,919,1.40587595212187,1,3,7,0.746463547334059,0.424394388311897,0.333333333333333
994,902,1.40576496674058,1,3,11,0.74390243902439,0.432334846815682,0.333333333333333
995,906,1.39403973509934,1,3,7,0.741721854304636,0.432861539080216,0.333333333333333
996,893,1.39977603583427,1,3,7,0.730123180291153,0.424827379542747,0.333333333333333
997,880,1.39090909090909,1,3,7,0.746590909090909,0.420356358266561,0.333333333333333
998,903,1.39091915836102,1,3,8,0.749723145071982,0.415049028992398,0.333333333333333
999,913,1.40854326396495,1,3,7,0.743702081051479,0.440932046066026,0.333333333333333
1000,930,1.37204301075269,1,3,6,0.761290322580645,0.438388594767016,0.333333333333333
